rank,Video,Video views,Likes,Dislikes,Category,published,Category_encoded
857,Град в Питере 22.07.17! Московские ворота.,7.401049622338251e-05,5.676587053996272e-05,0.0012637467563833252,People & Blogs,2017,10
858,"Camilo, Shakira, Pedro Capó - Tutu (Remix - Audio)",6.997869145363225e-05,0.0021574407046494716,0.027937228294447374,Music,2019,7
859,Smart German Shepherd:  Twitch Letting Sophie Out of Her Kennel,0.001378480159572724,0.00013558985096460564,0.002426393772255984,Pets & Animals,2012,11
860,Show,0.00032234538757945424,0.0010635160122970811,,Music,2023,7
861,#فطائر #معجنات 🍃,0.008907500639781749,0.013234393257024878,,People & Blogs,2024,10
862,Polo G - Martin & Gina (Official Video),0.0002335691699862496,0.0038077249481544384,0.007520697363543433,Music,2020,7
863,Развод на ложку от вороны,0.00033145680819945695,0.0006159389561166058,0.0071050650969995835,People & Blogs,2017,10
864,"Children Of Bodom - ""In Your Face""",0.0016647570827699432,0.0009907467579530291,0.010402039968097415,Music,2006,7
865,Trump in Home Alone 2,0.0011961112448852394,0.0007563230697398205,0.011620853506475999,Entertainment,2012,3
866,OPETTAJA SERVAA OPPILAAN,8.670365613372435e-05,0.00018884443054333357,0.0015895125869176934,Entertainment,2016,3
867,tinker bell dies of lack of attention,0.00024983322607561795,0.002641278592487314,0.0,People & Blogs,2021,10
868,The good driver indicators meaning #viralvideo #suzukilovers #offroad #viralshort,0.0033372613394929127,0.020989304427665875,,People & Blogs,2024,10
869,Do you agree with this mom’s philosophy of education? #shortvideo #shorts #freshofftheboat,0.0022086214311101784,0.025049797308478436,,Film & Animation,2024,4
870,Падение метеорита в Санкт-Петербурге,7.0745497959273e-05,3.2164325535926536e-05,0.006970265442985363,Film & Animation,2017,4
871,FINNEAS - Only A Lifetime (Official Music Video),5.843765030022208e-05,0.0009439970699627424,,Music,2021,7
872,Heaven - DJ Sammy Remix,0.001729704417854658,0.0004651785275374344,0.0,Music,2006,7
873,"Gazo, Tiakola - 24/34 (Visualizer)",1.7952679776456584e-05,0.00022679338285514053,,Music,2023,7
874,Beautiful Things,0.0014665905184994092,0.005015046331934399,,Music,2024,7
875,Corazón de Piedra,0.0012545505751041155,0.003675196222643217,,Music,2024,7
876,Jędrzejów 26 wrzesień 2017r strzeżony przejazd kolejowy...,7.095365515249913e-05,5.116130996722255e-05,0.0008930477078442165,Music,2017,7
877,Fernanda Brum - Onde o Fogo Não Apaga (Ao Vivo),0.00011588628667283423,0.0006433315272693158,,Music,2023,7
878,Nkantin,5.058479419186757e-05,0.00014524590110800138,,Music,2022,7
879,Bro drove home with no music on after that 🤣 #automobile #funny #forzahorizon5 #viralvideo,0.0019986021244159666,0.025001066892253607,,Autos & Vehicles,2024,0
880,Metallica-Fade To Black,0.005414117434652425,0.001987548241986649,0.013715864795947023,Music,2006,7
881,Keg tapping goes horribly wrong.,0.00010795233630945178,6.738977652523726e-05,0.0017580121544354703,Entertainment,2017,3
882,Lil Tjay - 20/20 (Official Audio),0.00010251230154796411,0.0017368060541138556,0.001786095415688433,Music,2020,7
883,David Cook and David Archuleta Guitar Hero Commercials!,0.00043771853546341116,0.00017088282678009398,0.0027802428640433152,Entertainment,2008,3
884,KIKESA - À ma place (Clip Officiel),1.4591009829799653e-05,0.0002759514563124278,0.0006515316610687365,Music,2021,7
885,"Beéle, Farruko - Santorini (Official Video)",0.001212816814140871,0.0027640162182027846,,Music,2023,7
886,Babyface Ray - Count Money (Official Video) ft. Bossman Dlow,0.00010820035339074248,0.0006074533362936217,,Music,2024,7
887,Dad and son love ❤️#love #cute #trendingshorts#viralvideo #viralshort #trending #trend#viralreels,0.0032177885792135327,0.029239532706594906,,People & Blogs,2024,10
888,attento a chi segui...,0.0033197697210270577,0.01680467840806351,,People & Blogs,2024,10
889,Mii Channel Theme Band Prank,7.576860745479787e-05,0.0001811240920836955,0.0004774154413003673,People & Blogs,2018,10
890,The best gymnastics of the world 1,0.00029840227060248803,3.0386171779916602e-05,0.0016400624571730265,Sports,2007,13
891,"Behind Bars in Mumbai's Train, India 🇮🇳",0.0021369666389994247,0.020393667935953333,,People & Blogs,2023,10
892,Modern technology Gate In Market Available  #home  #interiordesign  #homedecor  #realestate,0.004967981284973139,0.013633982670068477,,Entertainment,2024,3
893,Director Explains the STUNTS in HOME ALONE #homealone #behindthescene,0.0021911540951048683,0.019235909774587726,,Film & Animation,2024,4
894,Amore Mio,4.903636735245477e-05,0.00015049032927446105,,Music,2024,7
895,Cute couple #couple #cute #goals #relationship #pretty #viral #trending #kdrama #kpop #meme #memes,0.0019109815381368794,0.024538859457067987,,Gaming,2024,5
896,Stephen Colbert's wife cameo at her husband's Late Show!,0.0005722028961156173,0.000560230974520092,0.004291122319452713,Comedy,2017,1
897,Foo Fighters x Rick Astley - Never Gonna Give You Up (Live @ Summer Sonic Festival 2017),0.00031829968530083856,0.00043344185923396595,0.0031228586513294613,People & Blogs,2017,10
898,(THE ORIGINAL FIRST VIDEO) Hidden inappropriate drawing in Maya the Bee!,9.42131979571395e-05,2.755012908045772e-05,0.0023589939452488737,People & Blogs,2017,10
899,TwoGrandFA,0.00011085737382195897,8.323560240157898e-05,0.0004774154413003673,People & Blogs,2017,10
900,"Neima Ezza, Simba La Rue, Nko - Spedizione punitiva (Official Video)",0.0002662003680823947,0.00033879456120837384,,Music,2023,7
901,Jay Wheeler - Historia (Official Video),0.0012439145519456123,0.0012441224140467486,,Music,2024,7
902,Policjant i pieszy Poznań ul:Głogowska,8.809661413769753e-05,0.0001302778979719684,0.0013479965401422135,Autos & Vehicles,2017,0
903,Donald Trump's shooter be like:,0.0026483651848710006,0.017809762937441583,,Entertainment,2024,3
904,Expect the Unexpected  #meme #starmanmeme #starman,0.0026897678491395174,0.021605085825854735,,Entertainment,2024,3
905,Tir d’un gros mâle qui charge !! #sanglier #wildboar #chasse #hunting #keiler #shoot,0.0035094122253270005,0.017059787201362454,,People & Blogs,2024,10
906,Irie Maffia: Hands In The Air,0.00029016165872480034,0.00011607517619928145,0.0006009817908134036,Music,2008,7
907,What happens when you surprise your BF with a boxer puppy?,9.72344552965323e-05,6.131254216925393e-05,0.00020219948102133203,People & Blogs,2013,10
908,НЕ ПОВЕЗЛО - UNLUCKY,0.002271936954302288,7.137374126971522e-05,0.006880399006975881,Comedy,2009,1
909,This is how Geert Wilders should be interviewed. For sure Dutch media can learn something from BBC,0.00012588852233912302,0.00011506230380661754,0.011064804933667335,People & Blogs,2017,10
910,Шнур - Жестокое интервью,0.0007294582486838868,0.0005010567185131285,0.012541984475573179,Entertainment,2007,3
911,mbc 기자들의 굴욕...,0.00013933963100220238,6.80650247870132e-05,0.0016906123274283596,Nonprofits & Activism,2016,9
912,Triple Towel vs Lover's Blanket #couple #shorts #diy,0.0031106649009601667,0.012827218555173995,,People & Blogs,2024,10
913,She forgot about her wedding anniversary😅😳,0.002005546297252351,0.021232011161223537,,People & Blogs,2024,10
914,"Chino Pacas - ""Morena Canela"" (Performance Video) (Official)",0.0013855083283418113,0.001613775820818282,,Music,2024,7
915,Streamer’s Wholesome Reaction To Fan’s Heartbreaking Story🥹 #shorts,0.0039792639393655665,0.04638552660271075,,People & Blogs,2024,10
916,박근혜 대통령 탄핵안 가결!!실시간 어느 고등학교의 폭발적인 반응!!!(Korea high schoolers react to the impeachment of president.),0.0002533176828038991,0.00033183950411208184,0.003100392042327091,People & Blogs,2016,10
917,Boomerang,0.0004590492262134324,7.891401352621305e-05,0.0016288291526718414,Comedy,2005,1
918,【100万再生回数達成】★大阪人気ナンバーワンのエステサロン★1分間ポンポンするだけで究極リフトアップ,0.00014856574425031423,6.511644071059166e-05,0.012789117174599251,People & Blogs,2017,10
919,MARIA MARIAH VOCÊ NÃO SAI DA MINHA CABEÇA (Clipe Oficial),0.0002712392077253167,0.00033258227720003533,,Music,2024,7
920,"140"" Bushmaster tail dip",0.0037788452150594445,0.016569489438486955,,People & Blogs,2024,10
921,Importance of hand signals while overtaking in ghats and foggy areas. #ridesafe #handsignals #bike,0.0034791237501538845,0.018355498582608883,,People & Blogs,2024,10
922,👂👂🫡 #اكسبلور #funny #cat #ضحك #memes #دويتو #ترند #kitten #fishing #رياكش #shorts #short,0.0038394021591017053,0.015390978647209433,,People & Blogs,2024,10
923,Racist Woman yelling and demanding to see a white doctor born in Canada.,0.00023969232076043016,0.00013360912273006293,0.011772503117241997,Comedy,2017,1
924,Remember the 80's ?,0.0004961341941012528,2.3588672611372298e-05,0.0004998820503027376,Comedy,2006,1
925,Kobe dunks over Shaq in practice (funny),0.001924941509432262,9.13610898182826e-05,0.007003965356488918,Sports,2006,13
926,Groom forgets rings prank,0.0004146900578336432,2.919323318411247e-05,0.001190730277125622,Entertainment,2016,3
927,$40 dollar poki bowl!!                    Gotta try this one #food #foodie #salmonlover,0.0024817331372552643,0.0221325447514033,,People & Blogs,2025,10
928,Koca Kalpli ARDA GÜLER ❤️,0.004084150729571109,0.014270134057487576,,Entertainment,2024,3
929,think smarter not harder🤨#funnymemes #harvard #basketball #viralshorts #fyp #fypシ゚viral,0.0024559540219092854,0.01634301117148731,,People & Blogs,2024,10
930,"Хоккеистки России заставили смолкнуть трибуны, освистывающие российский гимн. Женский МЧМ-2017.",0.00017515610758632786,0.00016435542691626003,0.003066692128823536,People & Blogs,2017,10
931,When the Cyberpunk 2077 combat music kicks in,0.00035487441607745686,0.002858595991402199,0.0,Comedy,2020,1
932,Tyler Childers - In Your Love (Official Video),0.0005768095385048122,0.002129102785930275,,Music,2023,7
933,Biker gets shot at after hitting the side view mirror #shocked #reels #shorts #shortsvideo #fyp #usa,0.0038033007072258997,0.02363155087599507,,Entertainment,2024,3
934,💥The best way to Discover Your Ideal Luxury Vehicle with AMIN! #car #luxurylifestyle #luxurycars,0.0039016448251533793,0.016781224785104493,,People & Blogs,2024,10
935,NO POMEGRANATES,0.0007030293102585408,0.0034538273341576764,0.008778827467676166,People & Blogs,2017,10
936,Jean-Claude Juncker drunk and bitch slaps leaders,0.0004006344838948566,0.0001113034218160649,0.0032351916963413124,People & Blogs,2015,10
937,Lunchtime baby belly laughs,8.098139503835415e-05,0.00010799470533336285,0.0008424978375888834,Entertainment,2017,3
938,The megalodon-World's Biggest Shark,0.002114954664875242,0.00018706627678732364,0.028965075656305815,Entertainment,2007,3
939,#corgi #petpet #lovepet #cutespets #cute #funny,0.002827829062045978,0.01532637989683287,,People & Blogs,2024,10
940,Bro wake up and choose violence 🗿💀||#trending #shorts,0.0021825368760089153,0.02424334830943945,,People & Blogs,2024,10
941,FEDERAL AGENT RUINS HIS CAREER WITH ONE CRAZY MOVE,0.0052452758358469635,0.02947773778507406,,People & Blogs,2024,10
942,Caroline & Bonnie save Elena once again✨️ #vampirediaries #elenagilbert #ninadobrev #ian #shortsfeed,0.0026365402374650543,0.014680189818588702,,People & Blogs,2024,10
943,Big Bang Theory - Why Sheldon does not celebrate christmas,0.00025043081895683133,0.00010079205720775301,0.0007582480538299951,Comedy,2010,1
944,Why athletes should wear pants,0.0027119702649511194,5.6315705032112104e-05,0.2592141180170971,Sports,2008,13
945,Sold Pupper Dance,0.0002546866637870825,0.0008643852998993609,0.0024376270767571696,People & Blogs,2017,10
946,Ken Lee or Without you by Mariah Carey (ENGLISH SUBTITLES),0.0027892610314263757,0.0006233441787207484,0.008374428505633502,Entertainment,2008,3
947,HSMFanNisa Exclusive:High School Musical 2 Song(s)With Lyric,0.0011160287590466864,4.737991970127737e-05,0.0014378629761516945,Music,2007,7
948,Parents attending the art show.#shorts #viralvideos #show,0.0018847537317903881,0.02090120703777951,,Film & Animation,2024,4
949,Dexter for the Justice of his children. | Twin Tribes - Monolith (slowed + reverb),0.0030823417778924264,0.028928850981351804,,People & Blogs,2024,10
950,"""Гитлер 1945 / Навальный 2018"" — МОЖЕМ ПОВТОРИТЬ!",0.0003416531508302288,0.00033192953721365194,0.9999999999999999,People & Blogs,2017,10
951,Star Wars but every time someone shoots a laser it speeds up,0.0008384964233233736,0.0020130501180063865,0.032189034048145944,Film & Animation,2016,4
952,That awkward moment when Hugh Jackman remembers he taught you at school,0.001001511300637158,0.0026641695085615176,0.0047179878904977475,Entertainment,2013,3
953,Comedian Hits on Hecklers Girlfriend,0.0007965708461938107,0.00014488576870172088,0.005796385122611518,Comedy,2007,1
954,2016 MAMA 王大陸 大平台,0.0002581767711508364,5.120632651800761e-05,0.026735264712820568,People & Blogs,2016,10
955,S.Pri Noir - 7 vies (Clip Officiel) ft. RK,2.143652562522716e-05,0.00028344671201814054,0.0006234483998157738,Music,2021,7
956,r/place meteor,0.0001108066708225818,0.0005775848548477333,0.0,Gaming,2022,5
957,nE !?,0.000188101713454412,0.00024198646874509883,,Music,2024,7
958,Ishq Hai,0.0004240615604052703,0.0009651098322809364,,Music,2024,7
959,ROSONES TITO DP,0.00018336113573252496,0.00030593247913527884,,Music,2024,7
960,Fooled them all... 🤯💀#troll #trollface #edit,0.00340204984590488,0.035385417302525445,,Entertainment,2024,3
961,Cocky Fighter blinks and gets KO'd on TUF 24,0.0005201831459534249,0.0003703286550333095,0.006891632311477067,Sports,2016,13
962,Sleeping Beauty Proposal,0.00036263014234363104,0.0006148135423469793,0.0011233304501185113,Comedy,2020,1
963,Ridiculous editing,8.068664567450497e-05,7.058595163097665e-05,0.0014603295851540648,People & Blogs,2017,10
964,Proof we're getting old pt.3 💔,0.004217925095512157,0.03284414297760715,,Entertainment,2024,3
965,bro can't lose haha!.#stake  #cabrzy #roulette  #shorts #short #viral #casino #slots,0.0022591190222519125,0.029524690047542882,,People & Blogs,2024,10
966,Lo mas tierno de Hoy #respetoanimal #shortsviral,0.004447399845578823,0.009326191367518182,,People & Blogs,2024,10
967,# #foryou #movie,0.0015485467245167526,0.027152182771517777,,People & Blogs,2024,10
968,bro's adrenaline rushed at right time #shortsfeed #gain97 #adernaline#trending#viral #youtubeshorts,0.0024230364740425612,0.018696206347225623,,Entertainment,2024,3
969,Kurdish KANGAL vs.American Pitbull Terrier Dog Fight 2008,0.001225039749547953,1.87719016773707e-05,0.031953134653621054,Pets & Animals,2008,11
970,Нападение байкеров на машину! (с неожиданным концом!),0.002401054280294519,0.0003422608356188236,0.012356634951303624,People & Blogs,2014,10
971,Average Guy vs Football Players,0.00034162077421616866,0.000265867748936574,0.002364610597499466,Sports,2010,13
972,Seth Rogen Laugh + Cantina Song = Nightmares,0.0014049255917448552,0.0017194071572354292,0.013440648835667987,Entertainment,2014,3
973,Piccola - Piccola (Official Fan Video),0.000245259418460116,9.15186477460303e-05,0.0010615472753619931,Music,2017,7
974,Kiss Guy (YAYO Sanchez) plays Monkeywrench w/ Foo Fighters Austin TX 4-18-18,0.0008275797010297642,0.0009002634908750551,0.004184405926691455,Music,2018,7
975,Dalek Relaxation Tape,0.00028020920973862286,0.00042673439316699176,0.0014153963671493242,Entertainment,2012,3
976,Cat Burns - go (Lyric Video) ft. Sam Smith,0.000111053618864729,0.000591224869735607,,Music,2022,7
977,Angry pedestrian gets instant karma,0.0014636480646168797,0.002985812763920783,0.022949641095921184,Entertainment,2017,3
978,ECKO - MUJER (Official Video),0.0002392246924950902,0.00164879869732906,0.02383707215151481,Music,2020,7
979,Жизнь пластиковой бутылки,0.00030793687800343686,4.499404250966911e-05,0.0021736444209793193,People & Blogs,2017,10
980,German Shepherd suddenly realizes he is at the vet,0.0010702986243253045,0.0015981325694204732,0.011120971456173261,People & Blogs,2014,10
981,Tafel stürzt beinahe auf Dozenten | TU München | Elektrotechnik,0.0003267715150732763,0.0008808163409359085,0.006442300131429662,People & Blogs,2017,10
982,DIESEL LOUIE,0.00023833754272586748,1.3549981786303553e-05,0.00029206591703081293,Autos & Vehicles,2007,0
983,FloRida - Right Round (VinylRockerz Remix),0.0005023581399946772,7.778859975658651e-05,0.0026454432100290943,Music,2009,7
984,Zigle Zigle,7.453310364467363e-05,8.508128098376648e-05,,Music,2024,7
985,Cantona VS Supporter,0.0005572997268559173,0.00010698183294069897,0.0026117432965255386,Sports,2011,13
986,Popping a Balloon in an Anechoic Chamber,0.0009638832608644425,0.0007174962946877049,0.038311185001291825,Science & Technology,2015,12
987,The Biggest Tourbillon Wristwatch - Maximus by Kerbedanz in Limited Edition,4.2728883685960224e-05,0.0001130590672966823,0.0007638647060805877,People & Blogs,2017,10
988,Star Wars Crosswalk 🦺🦺🦺,0.002362685243675484,0.018009636422927255,,Education,2024,2
989,Med Cezir,0.00017398520428444622,0.00030273630402953946,,Music,2024,7
990,I ate the Farburger#movie #shorts,0.0019358852631442141,0.024320889318166717,,People & Blogs,2024,10
991,Please tell me I did a good job 🥹❤️ #art,0.0021785695190275297,0.018029173605967973,,People & Blogs,2024,10
992,“I know what I’m doing.” Famous last words! | #TheRookie,0.009918752872374549,0.03634546277284306,,Film & Animation,2024,4
993,Samsung mocking Apple 😂💀 #blowup #apple #samsung #edit,0.0054160200188880896,0.05231463399833583,,People & Blogs,2024,10
994,다이소에서 산 장난감,0.004537202798909416,0.021600359088022304,,Pets & Animals,2025,11
995,"Rihanna ""Cry""",0.004986450157936025,0.0010646864426174928,0.008177845676862762,Music,2007,7
996,New Champ Kayn/Rhaast Leak for LOL (Moobeat credit me you derro),0.0001225286850309978,3.2051784158963886e-05,0.0009716808393525122,People & Blogs,2017,10
997,Ford Mustang Launch (street),0.00014610191446431497,4.008723847409739e-05,0.000151649610765999,Autos & Vehicles,2008,0
998,Eminem is gay - The Interview,0.00040837295281485723,0.0009691838301269844,0.0,Entertainment,2014,3
999,Yakuza OST - Baka Mitai (ばかみたい) Kiryu full version,0.00807064183170633,0.019131854017448057,0.0,Gaming,2017,5
1000,What a Twist #memes #shorts #movie,0.0017703896041380122,0.021103984090790822,,Gaming,2024,5
